Method,Capability,fname,metric,sample_mean,feature_mean,seed,seed_num,task,split,path
DeepTAN,Feature Reconstruction,preds+seed_45+multitask+tst.h5,mse,0.5845285021219668,0.5845285021219668,seed_45,45,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_45+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_45+multitask+tst.h5,mae,0.4111969701547682,0.4111969701547681,seed_45,45,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_45+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_45+multitask+tst.h5,jsd,0.09082776785889127,0.05964509703787249,seed_45,45,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_45+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_45+multitask+tst.h5,pcc,0.015176983573734324,-0.01584111472473648,seed_45,45,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_45+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_45+multitask+tst.h5,spearman,0.013652473794561604,-0.018357230389230452,seed_45,45,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_45+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+tst.h5,mse,0.49021884164920043,0.49021884164920015,seed_42,42,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+tst.h5,mae,0.4184976583355394,0.41849765833553926,seed_42,42,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+tst.h5,jsd,0.07313158044714038,0.05275823066995243,seed_42,42,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+tst.h5,pcc,-0.006865091257016884,0.0012913937334471774,seed_42,42,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+tst.h5,spearman,-0.011232616708755236,-0.0010824705762217772,seed_42,42,multitask,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+multitask_noguide+tst.h5,mse,0.5973103679353089,0.5973103679353087,seed_43,43,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+multitask_noguide+tst.h5,mae,0.4087234246132434,0.4087234246132433,seed_43,43,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+multitask_noguide+tst.h5,jsd,0.09271306265871657,0.06250785471035518,seed_43,43,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+multitask_noguide+tst.h5,pcc,0.0004455509391321468,-0.02660882783166116,seed_43,43,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+multitask_noguide+tst.h5
