method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
MultiVI,scmul,46,2280,400,0.9468085106382979,0.33743447,0.59672105,0.001908003599194694,0.07483232066772047,0.002087969217392981,0.001908003599194694,0.07483232066772047,0.002087969217392981
MultiVI,scmul,46,2280,800,0.9485815602836879,0.34245676,0.6070081,0.004195366359795902,0.07186917340719072,0.005911432871920387,0.004195366359795902,0.07186917340719072,0.005911432871920387
MultiVI,scmul,46,2280,1200,0.9397163120567376,0.3415694,0.61013526,0.0038485915988901182,0.0697187685664824,0.00366273035767613,0.0038485915988901182,0.0697187685664824,0.00366273035767613
MultiVI,scmul,46,2280,1600,0.9326241134751773,0.3417678,0.59992814,0.00017728099080288064,0.06840065566714638,0.002115809080459864,0.00017728099080288064,0.06840065566714638,0.002115809080459864
MultiVI,scmul,46,2280,2000,0.9414893617021277,0.33917356,0.6062534,0.0041479409265545875,0.06767366241886714,0.0047806900632401585,0.0041479409265545875,0.06767366241886714,0.0047806900632401585
MultiVI,scmul,42,1136,400,0.9184397163120568,0.32257465,0.61982656,0.00269460480728894,0.0763668003180016,0.003763311021103258,0.00269460480728894,0.0763668003180016,0.003763311021103258
MultiVI,scmul,42,1136,800,0.9609929078014184,0.3447801,0.62175894,0.004063236777951201,0.06792846800438632,0.004938655426529688,0.004063236777951201,0.06792846800438632,0.004938655426529688
MultiVI,scmul,42,1136,1200,0.9592198581560284,0.32422614,0.59058565,-0.002703163680200158,0.06863971165280919,-0.0010416383814289827,-0.002703163680200158,0.06863971165280919,-0.0010416383814289827
MultiVI,scmul,42,1136,1600,0.9574468085106383,0.334771,0.6172753,0.0008794495163601248,0.07642837965324528,0.010535781415998894,0.0008794495163601248,0.07642837965324528,0.010535781415998894
MultiVI,scmul,42,1136,2000,0.9485815602836879,0.33768967,0.6221719,-0.0007786431105834147,0.06699097255079427,0.007507811471899953,-0.0007786431105834147,0.06699097255079427,0.007507811471899953
MultiVI,scmul,43,1136,400,0.9539007092198581,0.34269756,0.6214635,-0.0008001038393209617,0.06301924360827117,-0.007331317005167896,-0.0008001038393209617,0.06301924360827117,-0.007331317005167896
MultiVI,scmul,43,1136,800,0.9450354609929078,0.35071978,0.60903555,-0.0056797525440298,0.05735316150845413,-0.00966135513291209,-0.0056797525440298,0.05735316150845413,-0.00966135513291209
MultiVI,scmul,43,1136,1200,0.9485815602836879,0.33574653,0.602496,-0.005960898011664674,0.06421849217518809,-0.0022989749886688786,-0.005960898011664674,0.06421849217518809,-0.0022989749886688786
MultiVI,scmul,43,1136,1600,0.9680851063829787,0.3289411,0.614786,-0.0009156252363806561,0.06666996255525007,-0.0032944739038922423,-0.0009156252363806561,0.06666996255525007,-0.0032944739038922423
MultiVI,scmul,43,1136,2000,0.9450354609929078,0.34455925,0.6382981,-0.001472533071457529,0.06715679682237193,-0.0028685868917819263,-0.001472533071457529,0.06715679682237193,-0.0028685868917819263
MultiVI,scmul,44,1136,400,0.9521276595744681,0.3023515,0.6516463,-0.000205451038207147,0.07117998489965716,-0.005048242725396984,-0.000205451038207147,0.07117998489965716,-0.005048242725396984
MultiVI,scmul,44,1136,800,0.9485815602836879,0.3144337,0.6757232,0.0014395613436785813,0.07650661199958858,0.004074900851324048,0.0014395613436785813,0.07650661199958858,0.004074900851324048
MultiVI,scmul,44,1136,1200,0.9468085106382979,0.3121565,0.6912761,-0.001441729969723034,0.06533198162855511,-0.004701776993511615,-0.001441729969723034,0.06533198162855511,-0.004701776993511615
MultiVI,scmul,44,1136,1600,0.9485815602836879,0.31548318,0.6458722,-0.0004768370205258169,0.05829101303603981,-0.00545636338312452,-0.0004768370205258169,0.05829101303603981,-0.00545636338312452
MultiVI,scmul,44,1136,2000,0.9539007092198581,0.32038152,0.64910764,-0.0006794583875759902,0.07141796699302004,-0.0017943274409518777,-0.0006794583875759902,0.07141796699302004,-0.0017943274409518777
MultiVI,scmul,45,1136,400,0.9414893617021277,0.30832094,0.6588861,0.00324390624004138,0.08661743304628139,0.014727026149629062,0.00324390624004138,0.08661743304628139,0.014727026149629062
MultiVI,scmul,45,1136,800,0.9397163120567376,0.29344013,0.6622224,0.002673807933990917,0.08146255143361056,0.012444577027492397,0.002673807933990917,0.08146255143361056,0.012444577027492397
