method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
MultiVI,snrna,45,1359,1600,0.9366715758468336,0.47735283,0.67935795,-0.0006844333940621342,0.016020889900219847,-0.001186602045455007,-0.0006844333940621342,0.016020889900219847,-0.001186602045455007
MultiVI,snrna,45,1359,2000,0.9587628865979382,0.47578233,0.65895915,0.00043974995931445624,0.013732840352820044,-0.004444579966474841,0.00043974995931445624,0.013732840352820044,-0.004444579966474841
MultiVI,snrna,46,1359,400,0.9690721649484536,0.40777808,0.6600582,0.0035400086407579665,0.019348435582856368,0.0038128569791961277,0.0035400086407579665,0.019348435582856368,0.0038128569791961277
MultiVI,snrna,46,1359,800,0.9690721649484536,0.40737307,0.64722246,0.0017264930590486368,0.017179340479915414,0.0007437054682993891,0.0017264930590486368,0.017179340479915414,0.0007437054682993891
MultiVI,snrna,46,1359,1200,0.9558173784977909,0.41001272,0.6689762,0.001377151054508382,0.015680768623051494,0.00014355949059853836,0.001377151054508382,0.015680768623051494,0.00014355949059853836
MultiVI,snrna,46,1359,1600,0.96759941089838,0.41122717,0.67568386,0.0012651022074066,0.015785219093399028,0.0002973182215529854,0.0012651022074066,0.015785219093399028,0.0002973182215529854
MultiVI,snrna,46,1359,2000,0.96759941089838,0.41237643,0.6797812,0.003015552242444787,0.017652842884900044,0.0012799842777383367,0.003015552242444787,0.017652842884900044,0.0012799842777383367
MultiVI,snrna,42,680,400,0.9484536082474226,0.45320746,0.6273431,0.004918504500258014,0.017973295666249976,0.0023243496028443962,0.004918504500258014,0.017973295666249976,0.0023243496028443962
MultiVI,snrna,42,680,800,0.9425625920471281,0.4527338,0.6339926,-0.0005192645129115868,0.020465839317237323,0.004205275367352343,-0.0005192645129115868,0.020465839317237323,0.004205275367352343
MultiVI,snrna,42,680,1200,0.9661266568483063,0.46365255,0.64154583,-0.00024255419642315532,0.019789045747639067,0.002511587072026167,-0.00024255419642315532,0.019789045747639067,0.002511587072026167
MultiVI,snrna,42,680,1600,0.9631811487481591,0.471791,0.66034687,0.0006324160077448533,0.0201611300754579,0.002183912935826531,0.0006324160077448533,0.0201611300754579,0.002183912935826531
MultiVI,snrna,42,680,2000,0.9734904270986745,0.47097766,0.6625356,0.00191735026604372,0.02073479057565945,0.004420905428941593,0.00191735026604372,0.02073479057565945,0.004420905428941593
MultiVI,snrna,43,680,400,0.9734904270986745,0.42476332,0.66357106,-0.002121204603008955,0.015014064913985862,-0.0005533707715467286,-0.002121204603008955,0.015014064913985862,-0.0005533707715467286
